_CustomerID,OrderDate,Order Quantity,Discount Applied,Unit Price,Unit Cost,Revenue
45,2018-07-22,4,0.2,6217.6,5284.96,-1243.5200000000004
15,2018-07-22,6,0.075,2351.7,1246.401,5573.528999999999
19,2018-07-22,6,0.1,1132.3,871.871,883.1939999999997
1,2018-07-22,3,0.1,1145.7,607.221,1271.7270000000003
15,2018-07-22,3,0.075,3725.2,2048.86,4190.849999999999
50,2018-07-22,7,0.05,944.7,689.631,1454.8380000000004
39,2018-07-22,3,0.075,1219.4,560.924,1701.0630000000006
30,2018-07-22,4,0.075,1051.9,736.33,946.71
31,2018-07-22,2,0.075,207.7,135.005,114.23500000000001
14,2018-07-22,4,0.05,1862.6,1098.934,2682.1439999999993
26,2018-07-22,3,0.1,1889.4,1152.534,1643.7779999999998
40,2018-07-22,8,0.15,2653.2,2016.432,1910.3039999999983
43,2018-07-22,2,0.075,3953.0,1818.38,3676.29
5,2018-07-22,3,0.05,227.8,191.352,75.17400000000006
28,2018-07-23,1,0.2,3879.3,1551.72,1551.72
21,2018-07-23,1,0.15,1045.2,804.804,83.6160000000001
4,2018-07-23,2,0.1,5071.9,2535.95,4057.5200000000004
23,2018-07-23,1,0.15,241.2,144.72,60.29999999999998
35,2018-07-23,8,0.2,2298.1,1539.727,2390.0239999999994
25,2018-07-23,7,0.2,3845.8,1845.984,8614.592000000002
21,2018-07-23,6,0.075,2425.4,1042.922,7203.437999999999
48,2018-07-24,8,0.05,1206.0,663.3,3859.2000000000007
50,2018-07-24,8,0.075,221.1,179.091,203.4119999999998
30,2018-07-24,3,0.075,3825.7,2563.219,2926.6605
27,2018-07-24,5,0.075,857.6,394.496,1993.92
31,2018-07-24,3,0.075,3825.7,2563.219,2926.6605
5,2018-07-24,8,0.075,1996.6,898.47,7587.08
10,2018-07-24,1,0.05,234.5,121.94,100.83500000000001
15,2018-07-24,8,0.075,1896.1,948.05,6446.74
1,2018-07-25,2,0.1,207.7,87.234,199.39199999999997
8,2018-07-25,1,0.075,167.5,125.625,29.3125
22,2018-07-25,1,0.1,3986.5,2591.225,996.625
28,2018-07-25,8,0.4,2546.0,1018.4,4073.5999999999995
28,2018-07-25,1,0.075,864.3,380.292,419.1855
40,2018-07-25,1,0.05,1876.0,1350.72,431.48
3,2018-07-25,5,0.075,247.9,163.614,328.4675
21,2018-07-25,2,0.075,5051.8,3435.224,2475.3819999999996
3,2018-07-25,4,0.4,1011.7,667.722,-242.808
16,2018-07-25,6,0.2,1862.6,1247.942,1452.8279999999995
31,2018-07-25,6,0.1,1246.2,660.486,2766.5639999999994
26,2018-07-26,1,0.1,1688.4,1215.648,303.91200000000003
30,2018-07-26,8,0.1,5916.1,4673.719,5206.168000000005
17,2018-07-26,3,0.1,5132.2,2771.388,5542.775999999999
46,2018-07-26,2,0.05,1118.9,839.175,447.5600000000004
39,2018-07-26,6,0.15,5835.7,3968.276,5952.4140000000025
29,2018-07-26,5,0.2,6036.7,3139.084,8451.38
22,2018-07-26,7,0.4,1031.8,825.44,-1444.520000000001
37,2018-07-26,5,0.1,5956.3,4407.662,4765.039999999999
9,2018-07-26,7,0.2,3932.9,2989.004,1101.2120000000018
3,2018-07-26,5,0.2,5889.3,4416.975,1472.3250000000007
13,2018-07-26,8,0.075,2458.9,1647.463,5016.156000000001
38,2018-07-26,8,0.075,3912.8,2034.656,12677.472000000002
48,2018-07-27,2,0.075,5668.2,3570.966,3344.2380000000003
18,2018-07-27,1,0.15,5547.6,4216.176,499.28399999999965
35,2018-07-28,1,0.15,201.0,96.48,74.36999999999999
40,2018-07-28,6,0.075,247.9,198.32,185.92500000000007
2,2018-07-28,1,0.05,3859.2,3125.952,540.2879999999996
40,2018-07-28,3,0.05,5487.3,3127.761,6255.522000000001
25,2018-07-28,6,0.15,1809.0,1157.76,2279.3400000000006
11,2018-07-29,7,0.4,2405.3,1731.816,-2020.4519999999998
31,2018-07-29,1,0.15,790.6,672.01,0.0
46,2018-07-29,2,0.1,3202.6,2177.768,1409.1440000000002
48,2018-07-29,5,0.2,1058.6,645.746,1005.6699999999995
33,2018-07-29,8,0.4,1768.8,778.272,2264.0639999999994
1,2018-07-29,5,0.1,971.5,534.325,1700.125
34,2018-07-29,4,0.1,938.0,478.38,1463.2800000000002
49,2018-07-29,5,0.2,958.1,756.899,47.905000000000086
1,2018-07-29,8,0.05,3705.1,2111.907,11263.503999999997
48,2018-07-30,8,0.075,1025.1,686.817,2091.2039999999997
4,2018-07-30,7,0.075,2592.9,1711.314,4809.829499999999
15,2018-07-30,1,0.15,3865.9,3054.061,231.95400000000018
30,2018-07-30,8,0.05,5634.7,4226.025,9015.520000000004
41,2018-07-30,3,0.05,971.5,621.76,903.4949999999999
3,2018-07-31,4,0.15,1051.9,694.254,799.4440000000004
3,2018-07-31,7,0.075,1051.9,683.735,2024.9075000000003
29,2018-07-31,2,0.2,1139.0,854.25,113.90000000000009
16,2018-07-31,8,0.075,5849.1,3041.532,18951.084000000003
21,2018-07-31,4,0.075,2264.6,1222.884,3487.4840000000004
26,2018-07-31,7,0.075,1125.6,889.224,1063.6919999999986
37,2018-07-31,7,0.05,1078.7,755.09,1887.7250000000004
23,2018-07-31,4,0.15,2405.3,1635.604,1635.6040000000003
17,2018-07-31,1,0.05,1072.0,707.52,310.88
4,2018-08-01,1,0.3,5808.9,3369.162,697.0679999999998
21,2018-08-01,6,0.2,3926.2,1845.314,7773.876
29,2018-08-01,8,0.1,201.0,160.8,160.79999999999995
39,2018-08-01,1,0.1,1882.7,1430.852,263.578
30,2018-08-01,6,0.05,2532.6,1089.018,7901.711999999999
33,2018-08-01,8,0.05,207.7,135.005,498.48
41,2018-08-01,6,0.2,241.2,180.9,72.35999999999984
21,2018-08-01,6,0.075,1152.4,507.056,3353.484
40,2018-08-02,5,0.3,3879.3,2288.787,2133.615000000002
37,2018-08-02,4,0.1,3865.9,3170.038,1237.0879999999997
35,2018-08-02,6,0.075,1835.8,1248.344,2698.6259999999997
37,2018-08-02,5,0.15,234.5,180.565,93.79999999999995
10,2018-08-02,2,0.15,757.1,507.257,272.55600000000015
39,2018-08-02,8,0.05,1005.0,703.5,2010.0
4,2018-08-03,2,0.05,6391.8,5113.44,1917.5400000000009
13,2018-08-03,8,0.15,2740.3,1123.523,9645.856000000002
48,2018-08-03,3,0.15,924.6,536.268,748.9260000000002
41,2018-08-03,5,0.15,1031.8,505.582,1857.2399999999998
11,2018-08-03,1,0.2,1098.8,769.16,109.88
10,2018-08-03,3,0.05,1132.3,713.349,1087.0079999999998
12,2018-08-03,3,0.05,2465.6,1602.64,2219.039999999999
47,2018-08-03,6,0.1,1005.0,462.3,2653.2
13,2018-08-04,2,0.1,1246.2,1021.884,199.39199999999983
13,2018-08-04,6,0.3,1025.1,809.829,-553.5540000000001
36,2018-08-04,1,0.2,1902.8,1084.596,437.644
34,2018-08-04,2,0.05,3738.6,2056.23,2990.88
39,2018-08-04,6,0.075,1996.6,1237.892,3653.778
38,2018-08-04,3,0.15,2331.6,1818.648,489.63599999999997
16,2018-08-04,6,0.1,1078.7,701.155,1618.0500000000004
42,2018-08-04,4,0.15,1788.9,1216.452,1216.4520000000002
36,2018-08-04,3,0.1,241.2,161.604,166.4279999999999
45,2018-08-04,5,0.1,1159.1,533.186,2550.019999999999
12,2018-08-04,7,0.1,1051.9,515.431,3018.953
18,2018-08-04,3,0.15,5969.7,3343.032,5193.638999999999
28,2018-08-04,3,0.3,3919.5,2508.48,705.5100000000002
18,2018-08-04,4,0.15,1118.9,492.316,1834.9960000000003
11,2018-08-04,5,0.05,1118.9,570.639,2461.580000000001
29,2018-08-04,4,0.1,5427.0,3744.63,4558.68
32,2018-08-04,2,0.05,3725.2,2570.388,1937.1039999999994
7,2018-08-04,3,0.05,187.6,75.04,309.53999999999996
4,2018-08-04,7,0.075,3999.9,3359.916,2379.9405000000006
32,2018-08-04,1,0.15,971.5,592.615,233.15999999999997
42,2018-08-04,5,0.075,1118.9,727.285,1538.4875000000006
33,2018-08-05,6,0.4,864.3,501.294,103.71599999999967
22,2018-08-05,6,0.05,5782.1,4394.396,6591.594000000006
10,2018-08-05,5,0.05,904.5,461.295,1989.8999999999999
25,2018-08-05,8,0.15,247.9,158.656,416.472
49,2018-08-05,2,0.15,1708.5,1213.035,478.37999999999965
39,2018-08-05,6,0.05,1132.3,702.026,2241.9539999999997
20,2018-08-05,6,0.05,1775.5,1225.095,2769.7799999999993
25,2018-08-05,8,0.2,1902.8,970.428,4414.496
28,2018-08-06,3,0.1,5963.0,2802.61,7692.269999999999
34,2018-08-06,3,0.1,3886.0,2176.16,3963.7200000000007
2,2018-08-06,6,0.075,1058.6,635.16,2064.2699999999995
33,2018-08-06,4,0.05,5815.6,4419.856,4419.856000000003
45,2018-08-06,6,0.05,5353.3,4496.772,3533.1780000000017
18,2018-08-06,4,0.075,5567.7,4565.514,2338.4339999999975
6,2018-08-07,3,0.1,2512.5,2135.625,376.875
22,2018-08-07,3,0.075,1681.7,1227.641,983.7944999999997
39,2018-08-07,7,0.05,194.3,136.01,340.0250000000001
18,2018-08-07,4,0.05,2405.3,1683.71,2405.300000000001
21,2018-08-07,1,0.2,1038.5,706.18,124.62
38,2018-08-07,3,0.2,857.6,591.744,283.00800000000004
22,2018-08-07,8,0.1,1855.9,1354.807,2524.0239999999994
36,2018-08-07,2,0.05,5621.3,2585.798,5508.874000000002
26,2018-08-07,8,0.1,1139.0,649.23,3006.959999999999
9,2018-08-08,7,0.05,2264.6,1834.326,2219.307999999999
14,2018-08-08,4,0.1,884.4,566.016,919.7760000000003
5,2018-08-08,5,0.075,683.4,382.704,1247.205
49,2018-08-08,1,0.075,1025.1,481.797,466.42049999999995
15,2018-08-08,7,0.4,3731.9,2276.459,-261.2329999999997
31,2018-08-08,2,0.1,5567.7,3229.266,3563.3280000000004
16,2018-08-08,6,0.1,991.6,525.548,2201.3520000000003
43,2018-08-08,8,0.1,3852.5,3043.475,3390.2000000000007
16,2018-08-08,1,0.05,3906.1,1835.867,1874.928
40,2018-08-08,1,0.15,5118.8,2354.648,1996.3320000000003
9,2018-08-08,7,0.05,6117.1,4404.312,9848.531000000006
16,2018-08-08,6,0.1,1025.1,850.833,430.5419999999997
4,2018-08-08,7,0.15,944.7,462.903,2380.644
25,2018-08-09,3,0.2,1025.1,656.064,492.0479999999999
23,2018-08-09,8,0.1,3859.2,2045.376,11423.231999999998
30,2018-08-09,4,0.1,194.3,91.321,334.196
2,2018-08-09,4,0.05,6184.1,4638.075,4947.2800000000025
16,2018-08-09,3,0.2,1728.6,916.158,1400.1659999999997
7,2018-08-09,6,0.1,931.3,772.979,391.1459999999995
17,2018-08-09,6,0.3,3886.0,2797.92,-466.3200000000015
39,2018-08-09,3,0.4,234.5,96.145,133.66499999999996
32,2018-08-09,3,0.075,3979.8,1989.9,5074.245
49,2018-08-10,1,0.075,3356.7,1846.185,1258.7624999999998
42,2018-08-10,6,0.1,2519.2,1309.984,5743.775999999999
28,2018-08-10,3,0.05,837.5,460.625,1005.0
31,2018-08-10,2,0.1,3926.2,2552.03,1963.0999999999995
10,2018-08-10,5,0.05,6231.0,4797.87,5607.9
46,2018-08-10,4,0.075,3932.9,2871.017,3067.6620000000003
16,2018-08-10,4,0.075,3966.4,2816.144,3411.104000000001
31,2018-08-10,1,0.075,2291.4,1581.066,538.479
30,2018-08-10,5,0.4,3678.3,2059.848,735.6600000000003
39,2018-08-11,7,0.075,3999.9,3039.924,4619.884500000002
36,2018-08-11,8,0.15,991.6,575.128,2141.8559999999998
35,2018-08-11,6,0.2,5447.1,4248.738,653.652
39,2018-08-11,3,0.075,2452.2,1054.446,3641.517
13,2018-08-11,4,0.15,998.3,469.201,1517.4159999999997
28,2018-08-11,4,0.2,1313.2,577.808,1891.0079999999998
26,2018-08-11,1,0.1,2512.5,1658.25,603.0
29,2018-08-12,6,0.05,5346.6,3528.756,9303.084000000003
15,2018-08-12,2,0.1,3618.0,2496.42,1519.5599999999995
21,2018-08-12,7,0.075,1876.0,1500.8,1641.5
18,2018-08-12,1,0.1,254.6,201.134,28.006
49,2018-08-12,3,0.15,3825.7,1530.28,5164.695
26,2018-08-12,6,0.15,2251.2,1620.864,1755.9359999999997
30,2018-08-12,8,0.075,4013.3,3090.241,4976.492000000002
24,2018-08-12,1,0.05,1072.0,836.16,182.24
2,2018-08-13,3,0.15,2458.9,2090.065,0.0
19,2018-08-13,8,0.075,1809.0,1013.04,5282.280000000001
7,2018-08-13,7,0.05,1728.6,1158.162,3388.0559999999987
33,2018-08-13,6,0.075,3718.5,2677.32,4573.755
8,2018-08-13,3,0.05,180.9,150.147,65.12400000000008
10,2018-08-13,1,0.075,3939.6,3269.868,374.26200000000017
19,2018-08-13,6,0.075,1869.3,1196.352,3196.5029999999992
5,2018-08-13,5,0.05,864.3,691.44,648.2249999999993
31,2018-08-13,3,0.1,1098.8,835.088,461.496
36,2018-08-13,4,0.075,3845.8,2730.518,3307.388000000001
22,2018-08-13,3,0.075,5246.1,3882.114,2911.5854999999997
22,2018-08-13,8,0.1,763.8,404.814,2260.8479999999995
17,2018-08-14,1,0.4,3819.0,2673.3,-381.90000000000055
36,2018-08-14,2,0.15,2425.4,2013.082,97.01600000000008
11,2018-08-14,6,0.05,1319.9,884.333,2217.4320000000016
3,2018-08-14,6,0.15,1125.6,529.032,2566.3679999999995
45,2018-08-14,3,0.1,6318.1,2590.421,9287.607
3,2018-08-14,8,0.05,3242.8,1459.26,12971.200000000003
23,2018-08-14,4,0.15,1936.3,1142.417,2013.7520000000004
37,2018-08-14,4,0.05,3946.3,3038.651,2841.336000000001
38,2018-08-14,6,0.075,1078.7,442.267,3333.1830000000004
42,2018-08-15,3,0.075,5587.8,3967.338,3604.131
11,2018-08-15,1,0.4,3108.8,1896.368,-31.087999999999965
24,2018-08-15,1,0.05,871.0,661.96,165.49
44,2018-08-15,7,0.1,1815.7,1543.345,635.4950000000006
42,2018-08-15,7,0.075,984.9,541.695,2585.3624999999997
21,2018-08-15,3,0.075,3926.2,1727.528,5712.620999999999
24,2018-08-16,1,0.075,234.5,126.63,90.2825
18,2018-08-16,8,0.2,2552.7,1429.512,4901.183999999999
13,2018-08-16,4,0.05,857.6,591.744,891.904
41,2018-08-16,3,0.05,1065.3,553.956,1374.2369999999999
28,2018-08-16,4,0.2,1976.5,1581.2,0.0
27,2018-08-16,2,0.3,3839.1,2725.761,-76.78200000000015
32,2018-08-16,3,0.05,3899.4,2807.568,2690.5860000000002
5,2018-08-16,6,0.05,180.9,85.023,520.9920000000002
36,2018-08-16,6,0.15,1226.1,588.528,2721.9419999999996
13,2018-08-16,8,0.05,783.9,313.56,3449.1599999999994
3,2018-08-17,7,0.15,978.2,489.1,2396.59
14,2018-08-17,6,0.15,3169.1,1616.241,6464.964000000001
49,2018-08-17,2,0.1,3055.2,1497.048,2505.2639999999997
17,2018-08-17,4,0.1,2606.3,1563.78,3127.5600000000004
33,2018-08-17,7,0.075,1045.2,794.352,1207.2060000000006
19,2018-08-17,8,0.3,1909.5,1069.32,2138.6400000000012
19,2018-08-17,3,0.15,984.9,689.43,443.20500000000004
17,2018-08-17,6,0.075,1165.8,944.298,804.402
11,2018-08-17,7,0.05,1748.7,944.298,5018.769
11,2018-08-17,3,0.1,3819.0,2024.07,4239.09
22,2018-08-17,1,0.05,1145.7,744.705,343.7099999999999
31,2018-08-17,5,0.15,3644.8,1968.192,5649.44
13,2018-08-17,5,0.1,3865.9,3092.72,1932.9500000000007
35,2018-08-17,6,0.05,194.3,110.751,443.004
30,2018-08-18,2,0.075,3363.4,1681.7,2858.89
31,2018-08-18,5,0.075,3008.3,2406.64,1880.1875000000018
4,2018-08-18,1,0.075,3055.2,2230.296,595.7640000000001
3,2018-08-18,8,0.1,1031.8,629.398,2393.775999999999
8,2018-08-18,7,0.05,3939.6,2127.384,11306.651999999998
13,2018-08-18,4,0.075,3886.0,2720.2,3497.4000000000015
20,2018-08-18,2,0.05,3108.8,1896.368,2113.9840000000004
30,2018-08-18,1,0.075,1011.7,505.85,429.97249999999997
15,2018-08-18,5,0.3,2552.7,1327.404,2297.4299999999994
42,2018-08-18,5,0.1,1675.0,954.75,2763.75
45,2018-08-19,5,0.05,1139.0,831.47,1252.8999999999996
27,2018-08-19,7,0.4,6338.2,3802.92,-3.183231456205249e-12
20,2018-08-19,3,0.05,2231.1,1874.124,736.2630000000001
1,2018-08-19,6,0.2,2311.5,1525.59,1941.6600000000008
13,2018-08-19,7,0.05,3832.4,2835.976,5633.628000000001
9,2018-08-19,6,0.1,1005.0,793.95,663.2999999999997
33,2018-08-19,8,0.15,1065.3,671.139,1874.9279999999999
50,2018-08-19,3,0.1,1889.4,1454.838,736.8660000000002
16,2018-08-20,4,0.1,167.5,108.875,167.5
13,2018-08-20,3,0.075,6030.0,2472.3,9316.349999999999
44,2018-08-20,2,0.1,837.5,527.625,452.25
7,2018-08-20,6,0.1,1782.2,1051.498,3314.892
29,2018-08-20,8,0.075,998.3,439.252,3873.404
31,2018-08-20,4,0.15,3999.9,2679.933,2879.928
31,2018-08-21,8,0.15,1896.1,1118.699,3943.887999999999
35,2018-08-21,2,0.075,1038.5,477.71,965.805
43,2018-08-21,2,0.05,3839.1,3071.28,1151.7299999999996
5,2018-08-21,1,0.1,743.7,535.464,133.86599999999999
20,2018-08-21,6,0.15,2445.5,1100.475,5869.200000000002
42,2018-08-21,7,0.2,2613.0,1463.28,4389.840000000001
14,2018-08-21,8,0.1,187.6,127.568,330.17600000000004
34,2018-08-21,2,0.05,5494.0,3845.8,2747.0
20,2018-08-21,2,0.2,5782.1,4625.68,0.0
42,2018-08-21,5,0.075,3872.6,2052.478,7648.384999999998
22,2018-08-22,5,0.075,6445.4,3544.97,12085.125
42,2018-08-22,7,0.05,227.8,93.398,861.0840000000002
11,2018-08-22,5,0.15,247.9,151.219,297.48
37,2018-08-22,8,0.075,1031.8,763.532,1527.0639999999994
45,2018-08-22,3,0.05,2237.8,1499.326,1879.7520000000009
11,2018-08-22,5,0.1,1179.2,825.44,1179.1999999999996
50,2018-08-22,7,0.075,2378.5,1546.025,4578.612500000001
49,2018-08-22,1,0.05,1025.1,768.825,205.01999999999987
44,2018-08-22,6,0.05,1802.3,720.92,5947.59
27,2018-08-22,6,0.075,1916.2,1015.586,4541.394
33,2018-08-23,6,0.2,3021.7,1661.935,4532.549999999998
23,2018-08-23,3,0.4,2251.2,1710.912,-1080.5760000000007
8,2018-08-23,4,0.075,2619.7,1074.077,5396.581999999999
33,2018-08-23,2,0.075,2010.0,884.4,1949.7
31,2018-08-23,6,0.4,1145.7,687.42,6.821210263296962e-13
43,2018-08-23,3,0.15,3618.0,1447.2,4884.3
19,2018-08-23,5,0.05,3551.0,2982.84,1953.0499999999984
3,2018-08-23,5,0.075,944.7,736.866,684.9075000000005
26,2018-08-23,4,0.075,174.2,74.906,344.91599999999994
3,2018-08-23,4,0.075,1809.0,1465.29,832.1400000000003
19,2018-08-24,8,0.05,3993.2,1876.804,15333.887999999999
23,2018-08-24,6,0.075,1005.0,793.95,814.0499999999997
15,2018-08-24,8,0.075,3819.0,2176.83,10845.96
49,2018-08-24,2,0.05,2251.2,968.016,2341.2479999999996
1,2018-08-24,8,0.05,964.8,665.712,2006.7839999999997
33,2018-08-24,2,0.05,1018.4,733.248,468.46399999999994
31,2018-08-25,7,0.075,261.3,117.585,868.8225000000001
27,2018-08-25,1,0.075,2887.7,1530.481,1140.6415
2,2018-08-25,1,0.1,1098.8,857.064,131.856
36,2018-08-25,5,0.05,2217.7,1596.744,2550.3549999999987
16,2018-08-25,1,0.075,254.6,165.49,70.01499999999999
50,2018-08-25,4,0.075,2432.1,2018.643,924.1980000000003
15,2018-08-25,4,0.075,2499.1,1624.415,2749.01
19,2018-08-25,8,0.15,3564.4,1497.048,12261.536000000002
17,2018-08-25,8,0.075,2532.6,1595.538,5976.935999999998
18,2018-08-26,5,0.1,1768.8,1043.592,2741.64
12,2018-08-26,4,0.05,2445.5,1222.75,4401.9
30,2018-08-26,4,0.075,5855.8,4567.524,3396.3639999999978
36,2018-08-26,3,0.3,3979.8,3223.638,-1313.3339999999994
14,2018-08-26,8,0.05,964.8,443.808,3782.0159999999996
29,2018-08-27,3,0.075,247.9,158.656,211.9545
29,2018-08-27,7,0.1,3189.2,2264.332,4241.635999999999
50,2018-08-27,3,0.1,5339.9,2830.147,5927.289
47,2018-08-27,2,0.15,1139.0,717.57,501.15999999999985
13,2018-08-27,5,0.05,207.7,91.388,529.635
41,2018-08-27,6,0.075,2345.0,1242.85,5557.650000000001
39,2018-08-27,4,0.05,2432.1,1824.075,1945.6799999999994
21,2018-08-27,6,0.075,1112.2,578.344,2702.646
32,2018-08-27,7,0.075,1098.8,670.268,2422.854
25,2018-08-27,5,0.05,1159.1,741.824,1796.605
25,2018-08-27,8,0.05,2666.6,1253.302,10239.744
7,2018-08-27,8,0.075,2834.1,1190.322,11449.764000000001
49,2018-08-27,8,0.15,3953.0,2450.86,7273.52
9,2018-08-27,8,0.15,1762.1,1127.744,2960.3279999999995
30,2018-08-28,1,0.05,2592.9,1400.166,1063.0890000000002
35,2018-08-28,6,0.075,2505.8,1378.19,5638.050000000001
6,2018-08-28,5,0.05,194.3,137.953,233.16000000000003
33,2018-08-28,6,0.2,5822.3,2852.927,10829.478
37,2018-08-29,2,0.1,1815.7,1434.403,399.4540000000002
40,2018-08-29,8,0.4,3906.1,2148.355,1562.4399999999987
22,2018-08-29,1,0.1,3926.2,1766.79,1766.79
5,2018-08-29,2,0.1,6123.8,4960.278,1102.2839999999997
25,2018-08-29,1,0.15,1132.3,962.455,-1.1368683772161603e-13
29,2018-08-29,2,0.1,3859.2,2315.52,2315.5199999999995
3,2018-08-29,3,0.075,797.3,454.461,849.1244999999998
21,2018-08-29,3,0.15,5380.1,3174.259,4196.478
6,2018-08-30,8,0.05,3986.5,2870.28,7335.16
8,2018-08-30,5,0.2,1219.4,951.132,121.94000000000074
16,2018-08-30,6,0.05,1681.7,1345.36,1513.5300000000007
50,2018-08-30,2,0.05,174.2,80.132,170.71599999999995
31,2018-08-30,4,0.2,3865.9,1739.655,5412.260000000001
14,2018-08-30,2,0.05,5132.2,2514.778,4721.624000000001
21,2018-08-30,3,0.1,1829.1,987.714,1975.4279999999994
24,2018-08-30,3,0.2,3162.4,2023.936,1517.9520000000005
4,2018-08-30,2,0.075,6103.7,2746.665,5798.514999999999
23,2018-08-30,6,0.3,750.4,600.32,-450.24000000000046
22,2018-08-31,2,0.05,167.5,100.5,117.25
48,2018-08-31,8,0.075,2653.2,2069.496,3077.7119999999995
14,2018-08-31,4,0.15,3008.3,1594.399,3850.6240000000016
9,2018-08-31,2,0.1,690.1,338.149,565.8820000000001
26,2018-08-31,8,0.15,1031.8,474.628,3219.216
18,2018-08-31,3,0.3,884.4,371.448,742.8959999999998
26,2018-09-01,4,0.05,1118.9,469.938,2372.0680000000007
20,2018-09-01,4,0.05,2338.3,958.703,5050.728000000001
13,2018-09-01,2,0.05,810.7,551.276,437.77800000000025
4,2018-09-01,7,0.1,3932.9,1651.818,13214.544000000002
33,2018-09-01,4,0.1,844.2,337.68,1688.3999999999999
19,2018-09-01,4,0.1,180.9,119.394,173.664
28,2018-09-01,7,0.075,2365.1,1986.684,1407.2344999999984
45,2018-09-01,4,0.1,2358.4,1084.864,4150.784
22,2018-09-02,7,0.075,1748.7,1171.629,3121.4295000000016
30,2018-09-02,3,0.05,1822.4,1202.784,1585.4880000000003
20,2018-09-02,3,0.075,824.1,684.003,234.86849999999993
3,2018-09-02,7,0.075,1882.7,1317.89,2965.2524999999987
6,2018-09-02,5,0.075,3819.0,1565.79,9833.925
8,2018-09-02,4,0.05,1085.4,672.948,1432.7280000000005
8,2018-09-02,8,0.075,1072.0,857.6,1072.0
39,2018-09-02,8,0.075,1051.9,441.798,4249.676
14,2018-09-03,4,0.05,1025.1,584.307,1558.1519999999996
7,2018-09-03,2,0.15,2231.1,1026.306,1740.2579999999998
3,2018-09-03,2,0.2,261.3,117.585,182.91000000000005
35,2018-09-04,3,0.2,3524.2,2960.328,-422.9040000000009
43,2018-09-04,6,0.3,3819.0,3207.96,-3207.959999999999
26,2018-09-04,5,0.15,3879.3,2560.338,3685.335
41,2018-09-04,3,0.2,227.8,132.124,150.34800000000004
50,2018-09-04,2,0.1,1145.7,847.818,366.62400000000025
27,2018-09-04,2,0.05,2579.5,1134.98,2631.09
4,2018-09-04,8,0.2,1105.5,464.31,3360.72
32,2018-09-04,4,0.4,1762.1,1215.849,-634.3560000000007
17,2018-09-04,3,0.2,1989.9,935.253,1970.0010000000002
14,2018-09-05,3,0.1,261.3,198.588,109.74600000000007
35,2018-09-05,6,0.1,1072.0,675.36,1736.6399999999996
21,2018-09-05,5,0.075,1058.6,899.81,396.9749999999999
20,2018-09-05,7,0.05,247.9,131.387,728.826
11,2018-09-05,8,0.1,2659.9,1117.158,10214.016
44,2018-09-05,3,0.05,1031.8,866.712,340.4939999999998
8,2018-09-05,7,0.15,2546.0,1120.24,7307.0199999999995
21,2018-09-05,7,0.1,857.6,660.352,780.4160000000004
31,2018-09-06,5,0.1,3946.3,1973.15,7892.6
28,2018-09-06,2,0.075,4006.6,2484.092,2444.026
37,2018-09-06,4,0.075,1132.3,758.641,1154.9460000000004
7,2018-09-06,6,0.05,897.8,511.746,2046.984
17,2018-09-06,4,0.2,3939.6,2678.928,1891.0079999999998
1,2018-09-06,7,0.05,1031.8,515.9,3250.1699999999996
40,2018-09-06,7,0.05,6251.1,4938.369,7001.232000000003
47,2018-09-06,7,0.05,3819.0,2176.83,10158.54
15,2018-09-06,1,0.05,5480.6,3233.554,1973.0160000000005
12,2018-09-07,8,0.075,1045.2,752.544,1714.1280000000006
48,2018-09-07,7,0.4,2298.1,988.183,2734.7389999999996
10,2018-09-07,7,0.05,924.6,730.434,1035.5520000000001
21,2018-09-07,3,0.1,2974.8,2231.1,1338.6600000000008
19,2018-09-07,6,0.1,830.8,515.096,1395.7439999999995
17,2018-09-07,2,0.1,1051.9,641.659,610.1020000000001
49,2018-09-07,4,0.2,1031.8,763.532,247.6319999999996
29,2018-09-07,3,0.2,1775.5,905.505,1544.6850000000004
27,2018-09-08,7,0.05,1809.0,1465.29,1772.82
7,2018-09-08,8,0.4,1005.0,763.8,-1286.3999999999996
45,2018-09-08,4,0.2,167.5,85.425,194.3
2,2018-09-08,2,0.075,1098.8,681.256,670.268
40,2018-09-08,4,0.05,187.6,91.924,345.18399999999997
36,2018-09-08,6,0.05,1065.3,511.344,3004.1459999999997
13,2018-09-08,3,0.2,1179.2,813.648,389.13599999999997
48,2018-09-09,4,0.075,1045.2,418.08,2194.92
24,2018-09-09,7,0.05,837.5,644.875,1055.25
37,2018-09-09,4,0.075,1172.5,480.725,2415.35
20,2018-09-09,1,0.15,268.0,123.28,104.52000000000001
12,2018-09-09,3,0.075,1085.4,640.386,1090.8270000000005
31,2018-09-09,6,0.05,3115.5,1246.2,10281.15
28,2018-09-10,8,0.05,2412.0,1447.2,6753.6
24,2018-09-10,5,0.15,3926.2,1923.838,7067.16
33,2018-09-10,7,0.2,2284.7,1713.525,799.6449999999977
39,2018-09-10,5,0.05,783.9,556.569,940.6799999999998
4,2018-09-10,8,0.075,871.0,557.44,1985.8799999999992
8,2018-09-10,3,0.05,1051.9,831.001,504.91200000000026
6,2018-09-10,1,0.05,1219.4,609.7,548.73
3,2018-09-10,5,0.2,877.7,509.066,965.4700000000005
28,2018-09-10,6,0.1,261.3,151.554,501.6960000000001
48,2018-09-11,7,0.15,5172.4,3155.164,8689.631999999998
